orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
10108,S18_3782,43,52.84,12,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Classic Cars,1:18,Min Lin Diecast,*,9763.0,66.9296862153512,102.68290066552892
10108,S18_4721,44,139.87,11,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Trucks and Buses,1:12,Red Start Diecast,*,129.0,98.56237976626088,195.64172117068023
10108,S24_2360,35,64.41,15,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Classic Cars,1:18,Motor City Art Classics,*,9133.0,103.00066937755342,211.38111948927
10108,S24_3371,30,60.01,5,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Vintage Cars,1:50,Welly Diecast Productions,*,7327.0,23.14956606203029,35.212490867685986
10108,S24_3856,40,132.0,1,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Trucks and Buses,1:18,Studio M Art Models,*,3962.0,37.24783454243264,72.32605311358819
10108,S24_4620,31,67.1,10,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Vintage Cars,1:32,Studio M Art Models,*,78.0,38.65365839183748,54.35900483264888
10108,S32_2206,27,36.21,13,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Trucks and Buses,1:32,Welly Diecast Productions,*,1897.0,33.232069456659175,53.94845643343693
10108,S32_4485,31,87.76,16,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Vintage Cars,1:18,Min Lin Diecast,*,7968.0,52.20275716464802,69.00231279996977
10108,S50_4713,34,74.85,14,2003-03-03,2003-03-12,2003-03-08,Shipped,,385,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,,1227 MM,Philippines,1621.0,81500,*,Classic Cars,1:10,Motor City Art Classics,*,6867.0,103.28391063597878,208.8998088094502
10109,S18_1129,26,117.48,4,2003-03-10,2003-03-19,2003-03-11,Shipped,Customer requested that FedEx Ground is used for this shipping,486,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1323.0,72600,*,Vintage Cars,1:24,Carousel DieCast Legends,*,3459.0,15.911192079240765,34.46389178226829
10109,S18_1984,38,137.98,3,2003-03-10,2003-03-19,2003-03-11,Shipped,Customer requested that FedEx Ground is used for this shipping,486,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1323.0,72600,*,Classic Cars,1:18,Min Lin Diecast,*,9767.0,65.70933780070725,102.40019198427248
10109,S18_2870,26,126.72,1,2003-03-10,2003-03-19,2003-03-11,Shipped,Customer requested that FedEx Ground is used for this shipping,486,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1323.0,72600,*,Trucks and Buses,1:12,Welly Diecast Productions,*,35.0,95.89726108324484,201.35169417571103
10109,S18_3232,46,160.87,5,2003-03-10,2003-03-19,2003-03-11,Shipped,Customer requested that FedEx Ground is used for this shipping,486,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1323.0,72600,*,Trucks and Buses,1:32,Welly Diecast Productions,*,4101.0,49.36988239212934,62.67888722685704
10109,S18_3685,47,125.74,2,2003-03-10,2003-03-19,2003-03-11,Shipped,Customer requested that FedEx Ground is used for this shipping,486,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1323.0,72600,*,Vintage Cars,1:32,Autoart Studio Design,*,549.0,19.786338382417192,38.765260190796326
10109,S24_2972,29,32.1,6,2003-03-10,2003-03-19,2003-03-11,Shipped,Customer requested that FedEx Ground is used for this shipping,486,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1323.0,72600,*,Trucks and Buses,1:18,Exoto Designs,*,5564.0,93.33151357764004,155.97788291935495
10110,S18_1589,37,118.22,16,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:32,Autoart Studio Design,*,51.0,20.347653003174248,39.23432772600313
10110,S18_1749,42,153.0,7,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Classic Cars,1:10,Welly Diecast Productions,*,4823.0,103.12581670121963,213.0980616935049
10110,S18_2248,32,51.46,6,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:24,Red Start Diecast,*,2728.0,15.949021017211548,33.80249745647323
10110,S18_2325,33,115.69,4,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Trucks and Buses,1:32,Autoart Studio Design,*,24.0,25.660152044575508,46.42763905069218
10110,S18_2795,31,163.69,1,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:24,Carousel DieCast Legends,*,1457.0,15.927158743171796,33.86853996581413
10110,S18_4409,28,81.91,8,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:32,Studio M Art Models,*,2685.0,21.88274530212572,43.65925243766007
10110,S18_4933,42,62.0,9,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Trucks and Buses,1:12,Red Start Diecast,*,135.0,96.16290266561354,168.62539362803554
10110,S24_1046,36,72.02,13,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:18,Exoto Designs,*,9126.0,51.33120378470996,84.01866750378883
10110,S24_1628,29,43.27,15,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:32,Red Start Diecast,*,8644.0,21.11227895187316,36.71636117458108
10110,S24_1937,20,28.88,3,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:32,Carousel DieCast Legends,*,8685.0,16.062972036450535,34.6252446184046
10110,S24_2022,39,40.77,2,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Trucks and Buses,1:18,Welly Diecast Productions,*,2864.0,101.14770689707797,205.63517643757305
10110,S24_2766,43,82.69,11,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Classic Cars,1:18,Min Lin Diecast,*,9771.0,90.94319837620289,142.3210022072687
10110,S24_2887,46,112.74,10,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Trucks and Buses,1:32,Highway 66 Mini Classics,*,25.0,59.38514794405416,71.77034777362675
10110,S24_3191,27,80.47,12,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:32,Autoart Studio Design,*,542.0,22.16798995339853,48.98457794291901
10110,S24_3432,37,96.37,14,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Trucks and Buses,1:32,Autoart Studio Design,*,41.0,34.1899140961159,75.9545998716286
10110,S24_3969,48,35.29,5,2003-03-18,2003-03-24,2003-03-20,Shipped,,187,"AV Stores, Co.",Ashworth,Rachel,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1501.0,136800,*,Vintage Cars,1:32,Autoart Studio Design,*,550.0,16.061204787180085,35.11803833118871
10111,S18_1342,33,87.33,6,2003-03-25,2003-03-31,2003-03-30,Shipped,,129,Mini Wheels Co.,Murphy,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,94217,USA,1165.0,64600,*,Vintage Cars,1:50,Motor City Art Classics,*,3135.0,48.032797129354,58.55153747182122
10111,S18_1367,48,48.52,5,2003-03-25,2003-03-31,2003-03-30,Shipped,,129,Mini Wheels Co.,Murphy,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,94217,USA,1165.0,64600,*,Classic Cars,1:18,Min Lin Diecast,*,9771.0,73.03471596341834,121.43946177837827
10111,S18_2957,28,53.09,2,2003-03-25,2003-03-31,2003-03-30,Shipped,,129,Mini Wheels Co.,Murphy,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,94217,USA,1165.0,64600,*,Classic Cars,1:18,Min Lin Diecast,*,9771.0,77.9,124.4705436561708
10111,S18_3136,43,94.25,1,2003-03-25,2003-03-31,2003-03-30,Shipped,,129,Mini Wheels Co.,Murphy,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,94217,USA,1165.0,64600,*,Trucks and Buses,1:32,Highway 66 Mini Classics,*,26.0,76.71816211352018,116.77040725900602
10111,S18_3320,39,91.27,4,2003-03-25,2003-03-31,2003-03-30,Shipped,,129,Mini Wheels Co.,Murphy,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,94217,USA,1165.0,64600,*,Trucks and Buses,1:32,Red Start Diecast,*,16.0,24.494822118886127,54.533972251021495
10111,S24_4258,26,85.7,3,2003-03-25,2003-03-31,2003-03-30,Shipped,,129,Mini Wheels Co.,Murphy,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,94217,USA,1165.0,64600,*,Classic Cars,1:18,Gearbox Collectibles,*,9581.0,86.3786640985903,168.78352137821227
10112,S10_1949,29,197.16,1,2003-03-24,2003-04-03,2003-03-29,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment",144,"Volvo Model Replicas, Co",Berglund,Christina ,0921-12 3555,Berguvsvägen  8,,Luleå,,S-958 22,Sweden,1504.0,53100,*,Vintage Cars,1:50,Studio M Art Models,*,5227.0,17.435980275796787,33.92552800206117
10112,S18_2949,23,85.1,2,2003-03-24,2003-04-03,2003-03-29,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment",144,"Volvo Model Replicas, Co",Berglund,Christina ,0921-12 3555,Berguvsvägen  8,,Luleå,,S-958 22,Sweden,1504.0,53100,*,Trucks and Buses,1:18,Red Start Diecast,*,6797.0,69.81069569999387,147.0231872854045
10113,S12_1666,21,121.64,2,2003-03-26,2003-04-02,2003-03-27,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Vintage Cars,1:50,Studio M Art Models,*,7932.0,22.94929787898249,35.829387864887934
10113,S18_1097,49,101.5,4,2003-03-26,2003-04-02,2003-03-27,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Classic Cars,1:18,Red Start Diecast,*,9712.0,99.43012388804244,205.1164800068545
10113,S18_4668,50,43.27,3,2003-03-26,2003-04-02,2003-03-27,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Trucks and Buses,1:12,Red Start Diecast,*,32.0,90.73124823006184,185.1359006155371
10113,S32_3522,23,58.82,1,2003-03-26,2003-04-02,2003-03-27,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Trucks and Buses,1:18,Red Start Diecast,*,2881.0,77.9,122.8334096254262
10114,S10_4962,31,128.53,8,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Vintage Cars,1:32,Carousel DieCast Legends,*,3389.0,15.918813967741816,35.0404114605173
10114,S18_2319,39,106.78,3,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Classic Cars,1:18,Gearbox Collectibles,*,9712.0,72.85796895108716,143.42995999943065
10114,S18_2432,45,53.48,6,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Vintage Cars,1:32,Carousel DieCast Legends,*,593.0,15.993084653791923,35.16011005180424
10114,S18_3232,48,169.34,4,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Trucks and Buses,1:32,Welly Diecast Productions,*,4101.0,49.36988239212934,62.67888722685704
10114,S18_4600,41,105.34,9,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Classic Cars,1:18,Min Lin Diecast,*,9664.0,101.28046419116896,200.2155324345188
10114,S24_2300,21,102.23,5,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Vintage Cars,1:18,Welly Diecast Productions,*,6763.0,71.97340832949074,117.44
10114,S24_2840,24,28.64,1,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Classic Cars,1:18,Gearbox Collectibles,*,9771.0,94.80870019670574,152.25099017390812
10114,S32_1268,32,88.61,7,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Classic Cars,1:18,Min Lin Diecast,*,9762.0,69.06119857215974,138.9947734692296
10114,S32_2509,28,43.83,2,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,*,Classic Cars,1:18,Red Start Diecast,*,8909.0,93.83684250591509,208.54269086899245
10114,S700_2824,42,82.94,10,2003-04-01,2003-04-07,2003-04-02,Shipped,,172,"La Corne D'abondance, Co.",Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1337.0,84300,,,,,,,,
10115,S12_4473,46,111.39,5,2003-04-04,2003-04-12,2003-04-07,Shipped,,424,Classic Legends Inc.,Hernandez,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1286.0,67500,*,Classic Cars,1:10,Motor City Art Classics,*,6624.0,103.21459492712884,212.79967072628625
10115,S18_2238,46,140.81,4,2003-04-04,2003-04-12,2003-04-07,Shipped,,424,Classic Legends Inc.,Hernandez,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1286.0,67500,*,Vintage Cars,1:50,Studio M Art Models,*,9160.0,16.044046839070116,34.27395968413069
10115,S24_1444,47,56.64,2,2003-04-04,2003-04-12,2003-04-07,Shipped,,424,Classic Legends Inc.,Hernandez,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1286.0,67500,*,Vintage Cars,1:32,Red Start Diecast,*,51.0,33.11226241420189,60.54169649273652
10115,S24_4048,44,106.45,1,2003-04-04,2003-04-12,2003-04-07,Shipped,,424,Classic Legends Inc.,Hernandez,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1286.0,67500,*,Vintage Cars,1:32,Autoart Studio Design,*,20.0,26.267688619807817,50.2245273877395
10115,S50_1392,27,100.7,3,2003-04-04,2003-04-12,2003-04-07,Shipped,,424,Classic Legends Inc.,Hernandez,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1286.0,67500,*,Trucks and Buses,1:10,Motor City Art Classics,*,4732.0,102.75278077898152,210.96654390762424
10116,S32_3207,27,60.28,1,2003-04-11,2003-04-19,2003-04-13,Shipped,,381,Royale Belge,Cartrain,Pascale ,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,1401.0,23500,*,Vintage Cars,1:18,Min Lin Diecast,*,9770.0,44.586769428031,68.96250962315315
10117,S12_1108,33,195.33,9,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Vintage Cars,1:18,Studio M Art Models,*,9444.0,16.186669156448907,34.79863608943764
10117,S12_3148,43,148.06,10,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Classic Cars,1:10,Gearbox Collectibles,*,6627.0,103.12321224064144,214.0068098498034
10117,S12_3891,39,173.02,8,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Classic Cars,1:18,Min Lin Diecast,*,9695.0,91.1760384427472,148.6503437158039
10117,S18_3140,26,121.57,5,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Trucks and Buses,1:10,Motor City Art Classics,*,1898.0,102.36510595569348,194.310332212476
10117,S18_3259,21,81.68,7,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Trucks and Buses,1:12,Red Start Diecast,*,148.0,99.38581889454464,208.44195514880167
10117,S18_4027,22,122.08,12,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Trucks and Buses,1:32,Exoto Designs,*,2714.0,33.089306258769675,62.240806285820575
10117,S18_4522,23,73.73,4,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Trucks and Buses,1:32,Classic Metal Creations,*,22.0,33.3,56.26010797028922
10117,S24_2011,41,119.2,3,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Classic Cars,1:18,Gearbox Collectibles,*,9764.0,89.4251199730417,170.25998549699517
10117,S50_1514,21,55.65,11,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Vintage Cars,1:18,Studio M Art Models,*,6505.0,22.385539638103182,45.47422337466433
10117,S700_1938,38,75.35,6,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Trucks and Buses,1:12,Red Start Diecast,*,1639.0,102.32309568100568,212.143631487222
10117,S700_3962,45,89.38,1,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,,,,,,,,
10117,S72_3212,50,52.42,2,2003-04-16,2003-04-24,2003-04-17,Shipped,,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,,,,,,,,
10118,S700_3505,36,86.15,1,2003-04-21,2003-04-29,2003-04-26,Shipped,Customer has worked with some of our vendors in the past and is aware of their MSRP,216,Enaco Distributors,Saavedra,Eduardo ,(93) 203 4555,"Rambla de Cataluña, 23",,Barcelona,,08022,Spain,1702.0,60300,,,,,,,,
10119,S10_4757,46,112.88,11,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Trucks and Buses,1:10,Welly Diecast Productions,*,2855.0,103.05127751457846,213.39418037547185
10119,S18_1662,43,151.38,3,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Vintage Cars,1:32,Autoart Studio Design,*,550.0,23.447387505088827,38.00587813983215
10119,S18_3029,21,74.84,9,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Classic Cars,1:10,Min Lin Diecast,*,7867.0,103.3788833474543,212.07115285698
10119,S18_3856,27,95.28,8,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Trucks and Buses,1:12,Welly Diecast Productions,*,2607.0,95.47850191458072,164.1133884490461
10119,S24_2841,41,64.4,4,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Vintage Cars,1:18,Second Gear Diecast,*,3568.0,60.24125029504199,76.51211783886293
10119,S24_3151,35,72.58,13,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Classic Cars,1:10,Motor City Art Classics,*,7322.0,101.7825520549365,169.25336774408825
10119,S24_3420,20,63.12,5,2003-04-28,2003-05-05,2003-05-02,Shipped,,382,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,1401.0,71700,*,Trucks and Buses,1:10,Motor City Art Classics,*,6618.0,103.022047100954,199.41867626902965
